Group,Component,Layer,mean_Logit,std_Logit,sem_Logit,count_Logit,mean_Posteriors,std_Posteriors,sem_Posteriors,count_Posteriors
Control (Single Error),head 4,10,0.4982690474158589,0.008499105526651158,0.0022714814981975385,14,0.5478506813557414,0.10800269359318693,0.02886493401960218,14
Control (Single Error),head 4,11,0.4995983108566467,0.0074866972940177585,0.0020009040166215734,14,0.5388536423000082,0.0989903337781194,0.026456279542865606,14
Control (Single Error),head 4,12,0.49921955439090704,0.00558435783231842,0.0014924824095487949,14,0.561343575566645,0.13343707743060965,0.03566255903126907,14
Control (Single Error),head 4,13,0.4986612240751382,0.006563114268578135,0.001754066070233345,14,0.5346832572897859,0.09486920105836116,0.02535486049409709,14
Control (Single Error),head 4,14,0.4992639920730917,0.00561682271935807,0.0015011590155775587,14,0.5186223140922854,0.07369271282686646,0.019695205950003975,14
Control (Single Error),head 4,15,0.500806016684686,0.008068760098750984,0.0021564668446856037,14,0.5239839238092839,0.06009743527911556,0.01606171518844797,14
Control (Single Error),head 4,16,0.5000080442374831,0.004968536883648945,0.0013278973380117037,14,0.5006449914923621,0.04887723501077375,0.01306299053022482,14
Control (Single Error),head 4,17,0.4998489528698752,0.0009835850053679439,0.0002628741500610753,14,0.5001181678297671,0.027655476194359745,0.007391236913384074,14
Control (Single Error),head 5,0,0.5030417429046173,0.01549347560827478,0.004140805532607373,14,0.5341281981660574,0.11041215687863239,0.029508890169612723,14
Control (Single Error),head 5,1,0.5006793696847908,0.012862991290215913,0.003437779026931803,14,0.5171564937635369,0.09218746745741094,0.024638137041428854,14
Control (Single Error),head 5,2,0.5021725409044656,0.015474454036663773,0.004135721803755489,14,0.5374413261285108,0.11005074487309638,0.02941229874817111,14
Control (Single Error),head 5,3,0.5006038403317256,0.013561409116647221,0.0036244390425976105,14,0.5419981593323875,0.1190612610608046,0.03182046049477001,14
Control (Single Error),head 5,4,0.5001247374550549,0.009168736519016051,0.0024504479088400285,14,0.51874443412184,0.121080375629977,0.0323600915620905,14
Control (Single Error),head 5,5,0.4990476562834162,0.011730288646022193,0.0031350515115271026,14,0.537921947440629,0.1119622746540683,0.02992317657138625,14
Control (Single Error),head 5,6,0.49986595509619386,0.011864761859720527,0.003170990989624074,14,0.5513889672633868,0.11808599093940551,0.03155980859092481,14
Control (Single Error),head 5,7,0.4984756238690237,0.011935818649505466,0.003189981715508307,14,0.5707084072822667,0.14437687965490056,0.03858634416000936,14
Control (Single Error),head 5,8,0.4982686553293542,0.010436368756778195,0.002789236874992565,14,0.5562277302550466,0.11856624236005006,0.031688161182036476,14
Control (Single Error),head 5,9,0.49975534060397875,0.009929974819879419,0.002653897402520076,14,0.5483215901993399,0.11469670848278565,0.030653984752376594,14
Control (Single Error),head 5,10,0.498924870621556,0.008497425572902803,0.0022710325116723972,14,0.5530638693240666,0.12061811828011121,0.03223654808868222,14
Control (Single Error),head 5,11,0.49817897643956865,0.007694549544763869,0.0020564548672902714,14,0.5531996213812824,0.11481651437050845,0.03068600422271781,14
Control (Single Error),head 5,12,0.49595433585372556,0.007505880177875912,0.0020060308579849654,14,0.5428173225060685,0.10421220908818088,0.027851884423344464,14
Control (Single Error),head 5,13,0.4982057841702155,0.008536311774127307,0.002281425286104915,14,0.5234816297494626,0.10357832029331165,0.02768247051679334,14
Control (Single Error),head 5,14,0.4999109509972534,0.006348172361235415,0.0016966204291379047,14,0.5207237526640787,0.06597731480570641,0.01763317909302008,14
Control (Single Error),head 5,15,0.5004013804622652,0.008099843585427592,0.0021647742559377627,14,0.5117605033533243,0.05920561722554161,0.015823366787889873,14
Control (Single Error),head 5,16,0.49892752794853973,0.005539087789279229,0.001480383481624712,14,0.5073177791563808,0.07072376399679249,0.018901720998503967,14
Control (Single Error),head 5,17,0.5002925836515549,0.0008128900764609209,0.00021725401137323133,14,0.5014797409715882,0.01162575445280597,0.0031071135732258213,14
Control (Single Error),head 6,0,0.5027142212460632,0.017262753439103218,0.004613664922962701,14,0.5148347144565927,0.13462759803497112,0.03598073904651305,14
Control (Single Error),head 6,1,0.5005410782511095,0.011858195345861515,0.0031692360149750795,14,0.4981163278154948,0.10745311970247767,0.02871805421904858,14
Control (Single Error),head 6,2,0.5021485076516895,0.019831552822799657,0.005300205436473282,14,0.5315941519402284,0.1346816570003094,0.03599518691272585,14
Control (Single Error),head 6,3,0.500952355725197,0.015285396692600253,0.004085194103188408,14,0.5627075263156923,0.1395853676623441,0.037305758714240446,14
Control (Single Error),head 6,4,0.5014752693455365,0.01122658613228092,0.0030004313521502,14,0.5388265986031222,0.12899881366390814,0.0344763831450455,14
Control (Single Error),head 6,5,0.49821682767853576,0.0115794833961244,0.003094747113152505,14,0.5406370629396543,0.16957514889793265,0.04532086489194576,14
Control (Single Error),head 6,6,0.49761484263180206,0.010230936648989301,0.002734332834736218,14,0.5608488999210055,0.13767581546052615,0.03679540942128598,14
Control (Single Error),head 6,7,0.5002452738498591,0.01471620796938189,0.00393307201813852,14,0.574191999626773,0.14875939513764566,0.03975762069062824,14
Control (Single Error),head 6,8,0.4999203285273155,0.009621868234923645,0.0025715524539834003,14,0.5670679870927108,0.13380841369840385,0.03576180282336687,14
Control (Single Error),head 6,9,0.49950417441805495,0.008932629254793283,0.0023873455881793064,14,0.5466751788733929,0.1159962936658077,0.03100131350236205,14
Control (Single Error),head 6,10,0.4986305338739654,0.010314478720945045,0.0027566603926390473,14,0.5558128164407478,0.11198147112210252,0.029928307043273407,14
Control (Single Error),head 6,11,0.4974185964946933,0.007223665947825491,0.001930605932376331,14,0.5436876767402706,0.10768386821606232,0.028779724353358658,14
Control (Single Error),head 6,12,0.4971569520545018,0.00762893299224433,0.0020389181059738875,14,0.5331734498829193,0.0856478639252703,0.022890354479814072,14
Control (Single Error),head 6,13,0.49772148617601264,0.007413391489251245,0.001981312216200285,14,0.5228182263986264,0.09307192068144994,0.024874517108498966,14
Control (Single Error),head 6,14,0.4991966272536764,0.007009081446455445,0.0018732558120450142,14,0.5207071874400225,0.06640732598835919,0.017748104415732092,14
Control (Single Error),head 6,15,0.49957340334080785,0.005378705698317448,0.0014375195648137552,14,0.5054833077953619,0.06972360219576391,0.018634416513447705,14
Control (Single Error),head 6,16,0.4996996727243309,0.004705578936241761,0.001257618870416918,14,0.5022838508461669,0.049219886950552946,0.013154568113193911,14
Control (Single Error),head 6,17,0.5002500842459364,0.0010693922581931962,0.00028580710301624555,14,0.4967273553561192,0.013071383515632038,0.00349347419190141,14
Control (Single Error),head 7,0,0.5031949463100621,0.015282516140884746,0.004084424243359529,14,0.5025281547492206,0.15213573876605455,0.040659986481879906,14
Control (Single Error),head 7,1,0.5000204240732021,0.009962406466669528,0.0026625651247184656,14,0.515519345872313,0.09688501711301373,0.025893609996330537,14
Control (Single Error),head 7,2,0.5014408332025467,0.015311077774063486,0.004092057660913926,14,0.5278469952516247,0.10225814074639569,0.0273296376915372,14
Control (Single Error),head 7,3,0.5008176039798773,0.010923308352249536,0.002919376956014569,14,0.5405229745297337,0.11865477088204966,0.03171182142477076,14
Control (Single Error),head 7,4,0.49986930458325557,0.012406933961003954,0.0033158925787433514,14,0.548087485219592,0.12468747042641772,0.03332412819708309,14
Control (Single Error),head 7,5,0.49833354140487673,0.01288810716472179,0.00344449152674396,14,0.5513203434476401,0.12556478296159737,0.03355859983478054,14
Control (Single Error),head 7,6,0.4990293813174428,0.011615553145062732,0.0031043871590492322,14,0.5509753681421278,0.12315637852696278,0.03291492667455271,14
Control (Single Error),head 7,7,0.49940165903616557,0.012350694288411556,0.003300861894001559,14,0.5562292235365407,0.13583705244529493,0.036303979334252647,14
Control (Single Error),head 7,8,0.49875307900293625,0.011121373792784946,0.002972312171631994,14,0.572018826126394,0.14074926878725946,0.037616824374348594,14
Control (Single Error),head 7,9,0.4993512916336641,0.010612317033918508,0.002836261030053437,14,0.5577729355986686,0.11597103688940752,0.030994563344934636,14
Control (Single Error),head 7,10,0.49740229603580455,0.00888776823362174,0.0023753559759475407,14,0.5506248794795441,0.10799579174359261,0.028863089422708106,14
Control (Single Error),head 7,11,0.49780389762069266,0.0068621226761775575,0.0018339794285906232,14,0.5550190529038163,0.1088186966921798,0.0290830200212434,14
Control (Single Error),head 7,12,0.49770254978728484,0.007176118790108479,0.0019178984199554763,14,0.5293248604622043,0.09731137052244217,0.02600755773802798,14
Control (Single Error),head 7,13,0.49801515142449915,0.0073848151357809215,0.001973674864482478,14,0.5381795505089182,0.0968863163851789,0.025893957241422984,14
Control (Single Error),head 7,14,0.4992078886146563,0.007649555468188257,0.002044429694505971,14,0.5097819106334299,0.06643968037224253,0.017756751488550063,14
Control (Single Error),head 7,15,0.5007655012703399,0.008020979418074458,0.0021436969206285743,14,0.5108545650787499,0.05915064744933415,0.015808675497233023,14
Control (Single Error),head 7,16,0.49926619114410903,0.006098476066400561,0.0016298862872794106,14,0.49996511035969454,0.06286334345776215,0.01680093524328879,14
Control (Single Error),head 7,17,0.5004763258420565,0.0015941016483650202,0.00042604158627667813,14,0.5029331301011135,0.011216131688901988,0.0029976372846292434,14
Experiment (Homopolymer),head 0,0,0.4911074778767992,0.11529441899501162,0.019488313752017275,35,0.4549916639698595,0.25584647236637437,0.04324594693554463,35
Experiment (Homopolymer),head 0,1,0.49155345819006857,0.11546991498365734,0.01951797798831562,35,0.4914704949963297,0.15087324100631866,0.025502232312234224,35
Experiment (Homopolymer),head 0,2,0.4928649449616742,0.1147245503910552,0.019391988376963282,35,0.48515809956864014,0.1674920213016413,0.028311318887232293,35
Experiment (Homopolymer),head 0,3,0.4943647152632246,0.11425943458605624,0.01931336945665601,35,0.5127064113746211,0.18716779357478516,0.03163713141757568,35
Experiment (Homopolymer),head 0,4,0.4955326318900374,0.10440683596717992,0.017647976328080885,35,0.4409643564438301,0.259778213247708,0.04391053244241446,35
