Group,Component,Layer,mean_Logit,std_Logit,sem_Logit,count_Logit,mean_Posteriors,std_Posteriors,sem_Posteriors,count_Posteriors
Experiment (Homopolymer),attn,0,0.01536499767681781,0.06496882483754102,0.010981735747231903,35,-0.24269175919207886,1.3030737430818837,0.22025966363813357,35
Experiment (Homopolymer),attn,1,0.01956647985588188,0.031302572016828914,0.0052911003847937515,35,-0.1726432246594235,0.8331681462749627,0.14083112074571116,35
Experiment (Homopolymer),attn,2,0.03211530559015445,0.04076974847933619,0.00689134527830449,35,-0.1386680366417974,0.9077695788279214,0.15344106437190627,35
Experiment (Homopolymer),attn,3,0.03059140059231448,0.03836844902003554,0.006485451587323444,35,-0.04934949456379715,0.588041380803721,0.09939713498853933,35
Experiment (Homopolymer),attn,4,0.04450568246738604,0.046270547463487945,0.007821150011476923,35,-0.09699141670591316,0.702955617893324,0.11882118626957121,35
Experiment (Homopolymer),attn,5,0.030540622317204186,0.04350373203494646,0.007353472845180853,35,-0.04745143090853421,0.24446366375580306,0.041321901109947684,35
Experiment (Homopolymer),attn,6,0.04268572478435979,0.04577069637264633,0.0077366597562458245,35,-0.029886378143732392,0.541074777444512,0.09145833005670291,35
Experiment (Homopolymer),attn,7,0.02148158386042134,0.03950907725969733,0.006678252949286176,35,-0.08040953446352592,0.7087623728038621,0.11980270699333262,35
Experiment (Homopolymer),attn,8,0.02904391319850359,0.046234097454165464,0.007814988835384163,35,-0.01852297785069012,0.49847458767549374,0.0842575837295973,35
Experiment (Homopolymer),attn,9,0.022544177163902248,0.03107006300707156,0.005251799189021924,35,0.04970066342716217,0.3721624483165996,0.06290693532899116,35
Experiment (Homopolymer),attn,10,0.03395608661272174,0.05046372533026524,0.008529926434464976,35,0.06322229872743435,0.3500540470228074,0.059169933445252385,35
Experiment (Homopolymer),attn,11,0.03766653205780033,0.03192304108863271,0.005395978799986239,35,0.009320182252830975,0.35683262804072213,0.0603157227629149,35
Experiment (Homopolymer),attn,12,0.04156252020458144,0.05628830874029732,0.009514460724666926,35,-0.025179780999022756,0.434190382081806,0.07339156975572772,35
Experiment (Homopolymer),attn,13,0.03529815497888253,0.04333187973936906,0.007324424505422434,35,-0.045716095324268784,0.49163404634857555,0.08310132120817906,35
Experiment (Homopolymer),attn,14,0.04467937907227641,0.05088303316705614,0.008600802394925944,35,-0.07967935266028199,0.60209814970508,0.10177316259748313,35
Experiment (Homopolymer),attn,15,0.03527675046267327,0.04121390710138061,0.006966421788143529,35,-0.08912642398336404,0.7277113681168101,0.12300567179564637,35
Experiment (Homopolymer),attn,16,0.04965742228210116,0.03978063727218359,0.006724154969279554,35,-0.08132212972306284,0.425435768206693,0.0719117699227163,35
Experiment (Homopolymer),attn,17,0.06562436163704385,0.039961236561460126,0.006754681820826156,35,0.025749023598319747,0.546653471357291,0.09240130143594555,35
Experiment (Homopolymer),mlp,0,0.05281208836611825,0.0636041475174619,0.01075106317855263,35,-0.12099560584427456,1.0227307237774832,0.17287304452842306,35
Experiment (Homopolymer),mlp,1,0.035413071172321,0.03807692995069937,0.006436175870966651,35,-0.06867249353603262,0.6795502251353525,0.11486495281497289,35
Experiment (Homopolymer),mlp,2,0.035224097477076645,0.04771455826931986,0.00806523238676148,35,-0.1829038254295352,1.1102119426529347,0.18766006939670793,35
Experiment (Homopolymer),mlp,3,0.04637350031781856,0.05204048752606385,0.00879644789015983,35,-0.09171924800030105,0.6994789264158708,0.11823351815066165,35
Experiment (Homopolymer),mlp,4,0.04266346729434989,0.051934834618199574,0.008778589289238645,35,-0.12274033269933664,0.80601654606103,0.13624166265701257,35
Experiment (Homopolymer),mlp,5,0.041857120112018774,0.04196148966032808,0.0070927863042345865,35,-0.14710218475993805,1.0109049919432775,0.17087413101343155,35
Experiment (Homopolymer),mlp,6,0.037198273710789015,0.04217650223346209,0.0071291300624354535,35,-0.17657530317066386,0.758254096283543,0.12816833512787254,35
Experiment (Homopolymer),mlp,7,0.04462790007706234,0.04044080437657091,0.006835743576700504,35,-0.08609512463184506,0.9531739281106181,0.16111580016779642,35
Experiment (Homopolymer),mlp,8,0.03778181926185746,0.05047227246887079,0.008531371164576623,35,0.09930489125344542,0.3261886317916944,0.05513594200056479,35
Experiment (Homopolymer),mlp,9,0.03261433805673437,0.04993721497532638,0.008440929941137936,35,0.11171808229571423,0.6007529006052961,0.10154577399741273,35
Experiment (Homopolymer),mlp,10,0.03719935660346115,0.040618972581977476,0.006865859500071844,35,-0.05464568188645273,0.7302171877658102,0.12342923262323333,35
Experiment (Homopolymer),mlp,11,0.021021063465301658,0.030793359883765387,0.005205027824630147,35,0.04143591471243343,0.5762808032827625,0.0974092345625588,35
Experiment (Homopolymer),mlp,12,0.01574896280331124,0.029351713494814816,0.004961345108743032,35,-0.036844353948491004,1.2521084924803731,0.21164496396029925,35
Experiment (Homopolymer),mlp,13,0.030064244148530678,0.05085391654639784,0.00859588078775941,35,-0.13450452300227628,0.8773670982750362,0.14830210721319187,35
Experiment (Homopolymer),mlp,14,0.033749393379840335,0.05953335220698931,0.010062973183197668,35,-0.07700102524846708,0.9140269671342093,0.1544987560420158,35
