Group,Component,Layer,mean_Logit,std_Logit,sem_Logit,count_Logit,mean_Posteriors,std_Posteriors,sem_Posteriors,count_Posteriors
Experiment (Homopolymer),head 0,0,1.0653459821428573,0.21529879552575762,0.03639213861530379,35,3.4780245218958172,11.009554278812903,1.8609543282806542,35
Experiment (Homopolymer),head 0,1,1.0592215401785714,0.2033477035803323,0.034372035374038205,35,4.536329977852958,16.83496598932791,2.845628626818071,35
Experiment (Homopolymer),head 0,2,1.0694056919642858,0.22105653911098788,0.037365374913042426,35,3.0638464757374355,8.66509532443849,1.464668436215473,35
Experiment (Homopolymer),head 0,3,1.1046735491071429,0.26967186178173513,0.04558286427307878,35,4.392569717339107,12.634996667352208,2.135704238378669,35
Experiment (Homopolymer),head 0,4,1.2091936383928572,0.3573978463466631,0.060411262094138184,35,4.053561282157898,9.230204951400653,1.5601893973384966,35
Experiment (Homopolymer),head 0,5,1.1265206473214286,0.2217114055267268,0.03747606754055054,35,4.412797818865095,9.7732226294426,1.6519761375364868,35
Experiment (Homopolymer),head 0,6,1.1199497767857143,0.25317514909993616,0.042794410890667524,35,3.009481872831072,6.725683125560861,1.13684794190471,35
Experiment (Homopolymer),head 0,7,1.0991489955357143,0.1948420684113205,0.03293432062358644,35,3.713305386475154,9.904649554264196,1.674191342476258,35
Experiment (Homopolymer),head 0,8,1.0926339285714286,0.22563643145210205,0.038139518012700664,35,3.545216383252825,8.16791249474177,1.3806291994362438,35
Experiment (Homopolymer),head 0,9,1.055064174107143,0.19366941878082014,0.032736106658681804,35,2.5921296630586896,6.480726782053694,1.0954427627171452,35
Experiment (Homopolymer),head 0,10,1.0992745535714286,0.1948415943747403,0.03293424049677991,35,2.950243936266218,6.694018198826449,1.131495592393659,35
Experiment (Homopolymer),head 0,11,1.0800641741071428,0.2050944853840163,0.03466729538873139,35,3.647342499664852,8.002414909878476,1.3526550018373427,35
Experiment (Homopolymer),head 0,12,1.0647181919642856,0.1846634979179472,0.031213828191680726,35,3.037267691748483,7.584502465696036,1.2820149057763859,35
Experiment (Homopolymer),head 0,13,1.0737165178571428,0.20406093084841057,0.034492592786079156,35,2.7038571630205426,5.969071594208295,1.0089572509248539,35
Experiment (Homopolymer),head 0,14,1.1836216517857143,0.2219918065363714,0.0375234639618168,35,4.651195965494428,11.70001055117084,1.9776627395381143,35
Experiment (Homopolymer),head 0,15,1.1328683035714286,0.2116082448598934,0.03576832169579453,35,4.050844350882939,8.245935927672207,1.3938175666981807,35
Experiment (Homopolymer),head 0,16,1.1029436383928573,0.23325954564632462,0.039428059491806375,35,3.660590422153473,10.316745035421386,1.743848192327137,35
Experiment (Homopolymer),head 0,17,1.1173688616071429,0.3311811201034332,0.05597982654823448,35,4.776750126906804,11.74730062177746,1.9856562204140338,35
Experiment (Homopolymer),head 1,0,1.0754603794642856,0.2267117066748495,0.0383212726986025,35,2.9980947886194507,9.469874423166535,1.6007009320967907,35
Experiment (Homopolymer),head 1,1,1.1131556919642858,0.23803770128771212,0.040235715205821115,35,3.9348952889442446,11.840390634533321,2.0013913044847036,35
Experiment (Homopolymer),head 1,2,1.0760184151785714,0.2526874484153754,0.04271197442894942,35,3.663908609322139,12.041060819328811,2.0353107565801167,35
Experiment (Homopolymer),head 1,3,1.1218610491071428,0.26036446911078,0.04400962776982143,35,4.520239758491516,12.632795931629158,2.1353322461466955,35
Experiment (Homopolymer),head 1,4,1.0943219866071427,0.2967757891461145,0.05016426417945036,35,3.6215358683041163,9.127640297306181,1.5428528065799563,35
